/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0113, M1 blocks 66, M2 blocks 69, OK, 0/2799, 38.862371950, 2.611499651, 1.293672660, 3.905172311, 42.925181450
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0068, M1 blocks 24, M2 blocks 24, OK, 0/256, 15.470246742, 1.445402981, 0.357679973, 1.803082954, 17.377625068
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0075, M1 blocks 23, M2 blocks 23, OK, 0/253, 15.283703429, 1.411244441, 0.367341452, 1.778585893, 17.173138476
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0114, M1 blocks 5, M2 blocks 69, OK, 0/274, 0.539885747, 0.048660293, 0.050955691, 0.099615984, 0.674401689
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0116, M1 blocks 66, M2 blocks 66, OK, 0/2652, 37.793244157, 2.551200020, 1.147996408, 3.699196428, 41.630009484
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0160, M1 blocks 192, M2 blocks 77, OK, 0/7978, 0.234965359, 0.060056533, 0.039976647, 0.100033180, 0.345613050
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0161, M1 blocks 77, M2 blocks 192, OK, 0/7978, 0.255422285, 0.059946547, 0.053183069, 0.113129616, 0.378840183
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0162, M1 blocks 77, M2 blocks 77, OK, 0/3711, 0.056085888, 0.016048755, 0.015554803, 0.031603558, 0.100501615
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0164, M1 blocks 77, M2 blocks 264, OK, 0/13374, 2.794495284, 0.537962661, 0.465976793, 1.003939454, 3.825024820
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0167, M1 blocks 50, M2 blocks 77, OK, 0/3169, 1.905638383, 0.339982727, 0.265997704, 0.605980431, 2.536345767
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0165, M1 blocks 50, M2 blocks 264, OK, 0/7774, 34.760933303, 3.197004487, 1.282183603, 4.479188090, 39.434697879
Skipping /home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0168: M2 or M3 missing
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0119, M1 blocks 79, M2 blocks 79, OK, 0/3503, 42.730291520, 3.452000141, 1.399159250, 4.851159391, 47.774907860
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0037, M1 blocks 62, M2 blocks 28, OK, 0/1482, 36.448500438, 1.271812552, 0.358345464, 1.630158016, 38.141566065
